,Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed,Time
7091,2001,10,23,11,30,192,794,21,29.805636220915627,954.702880859375,2.6425609588623047,11:30:00
7092,2001,10,23,12,30,192,797,21,30.241677532171536,953.5125732421876,2.47461485862732,12:30:00
7093,2001,10,23,13,30,186,775,21,30.27863431928091,952.8528442382812,2.330402374267578,13:30:00
7094,2001,10,23,14,30,173,724,20,29.803524974069664,952.3930053710938,2.211711406707764,14:30:00
7095,2001,10,23,15,30,149,627,20,28.879137966340014,952.502685546875,2.1211836338043213,15:30:00
7096,2001,10,23,16,30,109,446,20,27.596843258812896,953.048583984375,2.046799898147583,16:30:00
7097,2001,10,23,17,30,19,0,20,25.614852375038595,953.8292846679688,2.0651156902313232,17:30:00
7098,2001,10,23,18,30,0,0,19,24.649759770102037,954.8426513671876,2.174733877182007,18:30:00
7110,2001,10,24,6,30,2,0,18,19.55612580923849,955.4764404296876,1.5903799533843994,06:30:00
7111,2001,10,24,7,30,93,374,19,21.936615108539854,956.0481567382812,1.457437515258789,07:30:00
7112,2001,10,24,8,30,141,595,20,24.950595601746954,956.0435791015624,1.488767385482788,08:30:00
7113,2001,10,24,9,30,168,710,19,27.447731685542287,955.884521484375,2.1469383239746094,09:30:00
7114,2001,10,24,10,30,184,772,19,28.58557387393444,955.1118774414062,2.0976307392120357,10:30:00
7115,2001,10,24,11,30,192,800,19,29.32662854726203,953.8253784179688,1.957508444786072,11:30:00
7116,2001,10,24,12,30,193,802,19,29.744024906963034,952.5310668945312,1.8494118452072144,12:30:00
7117,2001,10,24,13,30,187,780,19,29.743994389384852,951.8234252929688,1.802115082740784,13:30:00
7118,2001,10,24,14,30,173,727,19,29.1891444702066,951.2899169921876,2.0080716609954834,14:30:00
7119,2001,10,24,15,30,149,630,18,28.209443290806465,951.3090209960938,2.3167171478271484,15:30:00
7120,2001,10,24,16,30,109,447,19,26.79237264116227,951.9799194335938,2.2884092330932617,16:30:00
7121,2001,10,24,17,30,23,0,19,24.717793574022835,952.5679321289062,2.3815014362335205,17:30:00
7122,2001,10,24,18,30,0,0,19,23.766845487171906,953.1737060546876,2.4333529472351074,18:30:00
7134,2001,10,25,6,30,1,0,17,19.7064418067485,953.4237060546876,1.2237989902496338,06:30:00
7135,2001,10,25,7,30,93,372,19,22.530256982661513,953.9931640625,1.1403454542160034,07:30:00
7136,2001,10,25,8,30,141,593,20,25.096195637211338,954.2048950195312,0.8675267100334167,08:30:00
7137,2001,10,25,9,30,168,708,19,28.054974353497638,954.2474975585938,1.3219337463378906,09:30:00
7138,2001,10,25,10,30,184,770,19,29.243314231235786,953.5928955078124,1.4352754354476929,10:30:00
7139,2001,10,25,11,30,192,798,19,29.913436486677536,952.533203125,1.4635562896728516,11:30:00
7140,2001,10,25,12,30,193,801,19,30.215323813175416,951.3016967773438,1.5454100370407104,12:30:00
7141,2001,10,25,13,30,187,779,19,30.148133672467512,950.2684326171876,1.663749098777771,13:30:00
7142,2001,10,25,14,30,173,727,19,29.594056524030012,949.9144897460938,1.8147034645080569,14:30:00
7143,2001,10,25,15,30,149,629,19,28.613943224843013,949.8331909179688,1.9640579223632808,15:30:00
7144,2001,10,25,16,30,105,426,19,27.31404862517371,950.4407348632812,1.9076950550079343,16:30:00
7145,2001,10,25,17,30,24,0,19,25.273490567731407,951.1107788085938,1.8286056518554688,17:30:00
7146,2001,10,25,18,30,0,0,18,24.37629025469295,952.0888671875,1.6402390003204346,18:30:00
7158,2001,10,26,6,30,1,0,17,19.476771215376235,952.5025634765624,0.9758115410804749,06:30:00
7159,2001,10,26,7,30,92,370,18,22.310668185682058,953.044189453125,0.8258317112922668,07:30:00
7160,2001,10,26,8,30,140,592,19,24.616170062462057,953.4280395507812,0.611544132232666,08:30:00
7161,2001,10,26,9,30,168,708,18,28.2112109030648,953.3282470703124,0.9910988807678224,09:30:00
7162,2001,10,26,10,30,184,770,19,29.72256896304532,952.96044921875,1.1802122592926023,10:30:00
7163,2001,10,26,11,30,192,798,19,30.57870139111441,952.3135986328124,1.2123481035232544,11:30:00
7164,2001,10,26,12,30,192,801,19,30.964325275705505,951.3836669921876,1.255370855331421,12:30:00
7165,2001,10,26,13,30,186,779,19,30.913391172850538,950.671630859375,1.3555288314819336,13:30:00
7166,2001,10,26,14,30,173,726,19,30.337837093098468,950.0572509765624,1.5083360671997068,14:30:00
7167,2001,10,26,15,30,149,627,19,29.299812190754665,949.776611328125,1.7141072750091553,15:30:00
7168,2001,10,26,16,30,108,442,20,28.052400741617646,950.0669555664062,1.8821479082107544,16:30:00
7169,2001,10,26,17,30,22,0,19,25.74843255483137,950.9442138671876,1.9698567390441892,17:30:00
7170,2001,10,26,18,30,0,0,18,24.736553868133683,951.4439086914062,1.981963038444519,18:30:00
7182,2001,10,27,6,30,1,0,18,19.600241675335948,953.7470703125,1.0815471410751345,06:30:00
7183,2001,10,27,7,30,91,357,19,22.148203406003407,954.4512939453124,1.0734027624130251,07:30:00
7184,2001,10,27,8,30,138,578,20,24.97598627968296,954.8245239257812,0.8419067859649658,08:30:00
7185,2001,10,27,9,30,166,693,20,28.328895469615645,954.9249267578124,0.9323182106018066,09:30:00
7186,2001,10,27,10,30,182,755,20,29.787000021953588,954.512939453125,0.8187041878700256,10:30:00
7187,2001,10,27,11,30,190,783,20,30.70739538195471,953.8820190429688,0.5616805553436279,11:30:00
7188,2001,10,27,12,30,190,786,20,31.155217502081943,952.8396606445312,0.3202541172504425,12:30:00
7189,2001,10,27,13,30,184,763,20,31.15326255847384,952.030517578125,0.38694778084754944,13:30:00
7190,2001,10,27,14,30,171,711,20,30.62185970561893,951.3665161132812,0.6409803628921509,14:30:00
7191,2001,10,27,15,30,147,612,20,29.61536075015772,951.3790283203124,0.8893254995346069,15:30:00
7192,2001,10,27,16,30,106,428,20,28.488957067550697,951.6875,1.0907778739929201,16:30:00
7193,2001,10,27,17,30,20,0,19,26.481697605937537,952.3458862304688,1.2413341999053955,17:30:00
7194,2001,10,27,18,30,0,0,19,25.70154767308691,952.9277954101562,1.264204740524292,18:30:00
7206,2001,10,28,6,30,0,0,19,21.212447828420864,955.1168823242188,1.7596468925476074,06:30:00
7207,2001,10,28,7,30,90,352,20,22.972716198826674,955.5656127929688,1.5606921911239624,07:30:00
7208,2001,10,28,8,30,138,575,21,25.60504007452789,955.7034912109376,1.2934682369232178,08:30:00
7209,2001,10,28,9,30,166,692,20,28.54223850109793,955.5729370117188,1.3175437450408936,09:30:00
7210,2001,10,28,10,30,182,755,20,29.807123782472214,954.6638793945312,1.3096473217010498,10:30:00
7211,2001,10,28,11,30,190,784,20,30.53034662385147,953.6889038085938,1.3919637203216553,11:30:00
7212,2001,10,28,12,30,191,787,20,30.832806340648407,952.5653076171876,1.5247228145599363,12:30:00
7213,2001,10,28,13,30,184,765,20,30.734518787831067,951.8080444335938,1.648362398147583,13:30:00
7214,2001,10,28,14,30,171,712,20,30.235983631581067,951.0386352539062,1.7756197452545166,14:30:00
7215,2001,10,28,15,30,147,613,20,29.288316077924488,951.2015991210938,1.9210288524627688,15:30:00
7216,2001,10,28,16,30,106,427,20,28.002501088788566,951.4203491210938,1.8986692428588867,16:30:00
7217,2001,10,28,17,30,19,0,20,26.06483948925421,952.1155395507812,1.958611011505127,17:30:00
7218,2001,10,28,18,30,0,0,20,25.18593289112505,953.0609741210938,1.9788740873336792,18:30:00
7230,2001,10,29,6,30,0,0,18,20.023026549141605,953.2318725585938,1.683195948600769,06:30:00
7231,2001,10,29,7,30,89,355,20,22.49457705022252,953.96044921875,1.3740252256393433,07:30:00
7232,2001,10,29,8,30,138,579,21,25.47233748724102,954.1846923828124,1.2388850450515747,08:30:00
7233,2001,10,29,9,30,166,696,20,28.294397626536693,954.2286987304688,1.4718286991119385,09:30:00
7234,2001,10,29,10,30,182,758,20,29.524455962408524,953.825439453125,1.3498690128326416,10:30:00
7235,2001,10,29,11,30,190,785,20,30.23251180639591,952.8969116210938,1.374467134475708,11:30:00
7236,2001,10,29,12,30,190,787,20,30.45910270133601,951.9757690429688,1.547130465507507,12:30:00
7237,2001,10,29,13,30,184,764,20,30.27079812433766,951.0835571289062,1.802882552146912,13:30:00
7238,2001,10,29,14,30,170,710,19,29.673003483917054,950.4715576171876,2.1015870571136475,14:30:00
7239,2001,10,29,15,30,146,610,19,28.498035227537,950.0949096679688,2.378544330596924,15:30:00
7240,2001,10,29,16,30,102,423,19,26.961975100088978,950.5169067382812,2.352014780044556,16:30:00
7241,2001,10,29,17,30,17,0,20,25.421024550172607,950.9276123046876,2.406023979187012,17:30:00
7242,2001,10,29,18,30,0,0,20,24.708952109699002,951.6378784179688,2.447284698486328,18:30:00
7254,2001,10,30,6,30,0,0,18,19.63570052508203,953.3541259765624,1.8163195848464968,06:30:00
7255,2001,10,30,7,30,88,350,19,21.866251540771998,953.7921142578124,1.486562967300415,07:30:00
7256,2001,10,30,8,30,138,576,20,24.811768514474807,953.9685668945312,1.419765830039978,08:30:00
7257,2001,10,30,9,30,165,693,20,27.527743589559694,954.0776977539062,1.8747709989547732,09:30:00
7258,2001,10,30,10,30,182,756,20,28.946015127738637,953.4563598632812,1.7998325824737549,10:30:00
7259,2001,10,30,11,30,189,784,20,29.823512785983272,952.7168579101562,1.7191683053970337,11:30:00
7260,2001,10,30,12,30,190,786,20,30.20971632651566,952.0960083007812,1.7377592325210571,12:30:00
7261,2001,10,30,13,30,184,763,20,30.13751559099677,951.155029296875,1.833670973777771,13:30:00
7262,2001,10,30,14,30,170,710,20,29.642036975720938,950.7127075195312,1.903970003128052,14:30:00
7263,2001,10,30,15,30,146,609,19,28.641725822976863,950.8795776367188,1.996334791183472,15:30:00
7264,2001,10,30,16,30,104,421,19,27.28366649015368,951.0255126953124,1.9896305799484253,16:30:00
7265,2001,10,30,17,30,18,0,19,25.770930421922632,951.5731811523438,1.9232834577560425,17:30:00
7266,2001,10,30,18,30,0,0,20,25.19187589697947,952.4493408203124,1.7939108610153198,18:30:00
7278,2001,10,31,6,30,0,0,18,20.42924451062765,955.3196411132812,1.3991186618804932,06:30:00
7279,2001,10,31,7,30,88,342,19,22.571338927232322,955.9747314453124,1.1962648630142212,07:30:00
7280,2001,10,31,8,30,137,567,20,25.402959039218274,956.2211303710938,1.117608904838562,08:30:00
7281,2001,10,31,9,30,164,685,20,28.009958559155393,956.3377685546876,1.4049322605133057,09:30:00
7282,2001,10,31,10,30,181,748,20,29.36564146213095,955.6076049804688,1.5052211284637451,10:30:00
7283,2001,10,31,11,30,189,778,20,30.09687753583751,954.5413818359376,1.5435879230499268,11:30:00
7284,2001,10,31,12,30,222,737,20,30.417534119790158,953.538330078125,1.5839616060256958,12:30:00
7285,2001,10,31,13,30,254,576,20,30.35838334473425,952.4841918945312,1.6596207618713381,13:30:00
7286,2001,10,31,14,30,225,531,20,29.853620214944442,952.0185546875,1.8101475238800049,14:30:00
7287,2001,10,31,15,30,174,507,20,28.906412070605093,952.0040283203124,1.9753717184066768,15:30:00
7288,2001,10,31,16,30,103,413,20,27.67264581138721,952.412841796875,1.98914098739624,16:30:00
7289,2001,10,31,17,30,17,0,20,26.010822647450823,953.18896484375,1.9871127605438232,17:30:00
7290,2001,10,31,18,30,0,0,20,25.596365975346323,954.1146850585938,1.9862743616104128,18:30:00
7302,2001,11,1,6,30,0,0,18,20.604263326674584,955.7840576171876,1.331794023513794,06:30:00
7303,2001,11,1,7,30,105,110,19,22.67772526079659,956.4127807617188,1.098149657249451,07:30:00
7304,2001,11,1,8,30,204,289,20,25.273702283971662,956.9536743164062,1.073577046394348,08:30:00
7305,2001,11,1,9,30,166,688,20,28.180493842226387,956.8582763671876,1.486674189567566,09:30:00
7306,2001,11,1,10,30,183,751,20,29.61743911785146,956.0933227539062,1.6530653238296509,10:30:00
7307,2001,11,1,11,30,413,263,20,30.39367523770983,955.0763549804688,1.7128496170043943,11:30:00
7308,2001,11,1,12,30,191,783,20,30.6681539247266,954.0520629882812,1.827866077423096,12:30:00
7309,2001,11,1,13,30,267,577,19,30.528786369285804,953.3724975585938,2.0184760093688965,13:30:00
7310,2001,11,1,14,30,171,708,19,29.949266710036117,952.9365234375,2.198033809661865,14:30:00
7311,2001,11,1,15,30,146,608,19,28.91402405030607,952.7838134765624,2.330129384994507,15:30:00
7312,2001,11,1,16,30,104,419,20,27.44378289518835,953.6295776367188,2.1995882987976074,16:30:00
7313,2001,11,1,17,30,15,0,20,25.42806274673592,954.534423828125,2.219210624694824,17:30:00
7314,2001,11,1,18,30,0,0,19,24.51974720466808,955.4739379882812,2.2363996505737305,18:30:00
7326,2001,11,2,6,30,0,0,18,19.89989069876617,957.2784423828124,1.28296959400177,06:30:00
7327,2001,11,2,7,30,91,329,19,22.77688689664973,958.1466064453124,1.2126405239105225,07:30:00
7328,2001,11,2,8,30,139,580,20,25.21580412589168,958.391357421875,1.0093706846237185,08:30:00
7329,2001,11,2,9,30,167,698,19,28.09487023445837,958.4503784179688,1.9356856346130369,09:30:00
7330,2001,11,2,10,30,184,761,19,29.34937078087717,958.1102294921876,2.0745799541473393,10:30:00
7331,2001,11,2,11,30,192,789,19,30.137153426297694,957.249267578125,1.9948568344116209,11:30:00
7332,2001,11,2,12,30,192,790,19,30.51919452740111,955.8365478515624,1.9136227369308472,12:30:00
7333,2001,11,2,13,30,186,767,19,30.472059995504928,954.8759765625,1.8967905044555664,13:30:00
7334,2001,11,2,14,30,171,712,19,29.956809843928852,954.0435180664062,1.992037534713745,14:30:00
7335,2001,11,2,15,30,146,610,19,28.96983606662661,953.7565307617188,2.0859382152557373,15:30:00
7336,2001,11,2,16,30,103,418,20,27.55916549693029,953.9680786132812,1.89732825756073,16:30:00
7337,2001,11,2,17,30,11,0,20,25.468029760382137,954.5318603515624,1.918056845664978,17:30:00
7338,2001,11,2,18,30,0,0,19,24.575918370355,955.171142578125,2.019384860992432,18:30:00
7350,2001,11,3,6,30,0,0,18,20.406254105128482,956.0963134765624,1.0284861326217651,06:30:00
7351,2001,11,3,7,30,91,323,20,23.057378548000603,956.8443603515624,0.9491910338401794,07:30:00
7352,2001,11,3,8,30,138,575,21,25.46876233807507,957.2830810546876,0.7018855810165405,08:30:00
7353,2001,11,3,9,30,166,694,20,28.54146555734781,957.290283203125,1.0317678451538086,09:30:00
7354,2001,11,3,10,30,183,758,20,29.833933313421426,956.6245727539062,1.3453917503356934,10:30:00
7355,2001,11,3,11,30,191,787,20,30.563447559056048,955.83349609375,1.37959086894989,11:30:00
7356,2001,11,3,12,30,192,789,20,30.92429604029263,954.5301513671876,1.3278765678405762,12:30:00
7357,2001,11,3,13,30,186,766,20,30.88732215625328,953.591796875,1.224992275238037,13:30:00
7358,2001,11,3,14,30,171,711,19,30.383547390874128,953.2112426757812,1.1955888271331787,14:30:00
7359,2001,11,3,15,30,146,609,19,29.433386450277172,953.3656005859376,1.2140603065490725,15:30:00
7360,2001,11,3,16,30,103,416,19,28.07800788116725,953.6209106445312,1.2379621267318726,16:30:00
7361,2001,11,3,17,30,12,0,19,25.94327662772775,954.3776245117188,1.2823108434677124,17:30:00
7362,2001,11,3,18,30,0,0,19,25.32158728661449,954.9967041015624,1.2950114011764526,18:30:00
7374,2001,11,4,6,30,0,0,18,20.24599443163328,955.7333984375,0.9327636361122132,06:30:00
7375,2001,11,4,7,30,86,341,20,22.81826105632325,956.3068237304688,0.6743900775909424,07:30:00
7376,2001,11,4,8,30,137,570,20,25.446633217781997,956.6437377929688,0.4178545475006104,08:30:00
7377,2001,11,4,9,30,166,688,19,28.518556374643534,956.7735595703124,0.8035300970077515,09:30:00
7378,2001,11,4,10,30,182,752,19,29.753715691120878,956.5617065429688,1.1759637594223022,10:30:00
7379,2001,11,4,11,30,190,780,20,30.473756066888708,955.3815307617188,1.2043522596359253,11:30:00
7380,2001,11,4,12,30,191,782,20,30.828864343977838,954.2944946289062,1.119830846786499,12:30:00
7381,2001,11,4,13,30,184,758,20,30.814936014584532,953.3526611328124,0.9806047081947328,13:30:00
7382,2001,11,4,14,30,170,702,19,30.30616515589441,952.9450073242188,0.8844921588897705,14:30:00
7383,2001,11,4,15,30,145,599,19,29.33895523227073,952.8273315429688,0.888833224773407,15:30:00
7384,2001,11,4,16,30,102,407,18,27.658976369958282,952.8595581054688,0.9940171837806702,16:30:00
7385,2001,11,4,17,30,11,0,19,26.230227390898218,953.2816772460938,1.1667886972427368,17:30:00
7386,2001,11,4,18,30,0,0,20,25.96679785549555,954.073486328125,1.3663431406021118,18:30:00
7398,2001,11,5,6,30,0,0,18,19.97724853586465,955.5477294921876,1.1822383403778076,06:30:00
7399,2001,11,5,7,30,85,331,20,22.49302346079889,956.2816162109376,0.9750594496726991,07:30:00
7400,2001,11,5,8,30,135,558,21,25.305209248622926,956.8528442382812,0.9057275652885436,08:30:00
7401,2001,11,5,9,30,164,677,20,28.078857321472302,957.160888671875,1.4316284656524658,09:30:00
7402,2001,11,5,10,30,181,740,21,29.332519873854665,956.8934936523438,1.47505784034729,10:30:00
7403,2001,11,5,11,30,189,769,21,29.93490573161421,956.0552978515624,1.4359402656555176,11:30:00
7404,2001,11,5,12,30,190,772,20,30.20992773204625,955.0280151367188,1.3680347204208374,12:30:00
7405,2001,11,5,13,30,183,749,20,30.10516046936391,954.1200561523438,1.2798460721969604,13:30:00
7406,2001,11,5,14,30,169,695,20,29.608121894271328,953.3328857421876,1.3057342767715454,14:30:00
7407,2001,11,5,15,30,144,593,19,28.65749096315534,953.1278686523438,1.4273687601089478,15:30:00
7408,2001,11,5,16,30,101,401,19,27.408653018726397,953.3561401367188,1.6008070707321167,16:30:00
7409,2001,11,5,17,30,10,0,20,25.89394996692005,953.7277221679688,1.8305310010910036,17:30:00
7410,2001,11,5,18,30,0,0,20,25.335851687005057,954.5260620117188,2.0897328853607178,18:30:00
7422,2001,11,6,6,30,0,0,18,19.85918382427104,955.66552734375,2.117903470993042,06:30:00
7423,2001,11,6,7,30,89,305,19,22.069753268697237,956.456787109375,1.8205306529998782,07:30:00
7424,2001,11,6,8,30,136,562,20,24.763106466863803,956.7615966796876,1.6708076000213623,08:30:00
7425,2001,11,6,9,30,164,682,20,27.31904461857272,957.25390625,2.216941595077514,09:30:00
7426,2001,11,6,10,30,181,745,20,28.63031093780694,956.8795776367188,2.075336456298828,10:30:00
7427,2001,11,6,11,30,189,773,20,29.395951165349693,955.89990234375,1.8450734615325928,11:30:00
7428,2001,11,6,12,30,190,775,20,29.713087550858237,954.2852783203124,1.6999019384384155,12:30:00
7429,2001,11,6,13,30,183,752,20,29.62078693448689,953.171630859375,1.6633768081665041,13:30:00
7430,2001,11,6,14,30,169,697,20,29.153716330120567,952.6041259765624,1.7255041599273682,14:30:00
7431,2001,11,6,15,30,233,276,20,28.20720740264659,952.5684204101562,1.8992278575897217,15:30:00
7432,2001,11,6,16,30,112,42,20,26.831992680676823,952.8604736328124,2.0706372261047363,16:30:00
7433,2001,11,6,17,30,9,0,20,25.05521448910661,953.4276123046876,2.269840240478516,17:30:00
7434,2001,11,6,18,30,0,0,21,24.489890066861328,954.3823852539062,2.394471406936645,18:30:00
7446,2001,11,7,6,30,0,0,20,20.741401316123984,956.0789794921876,0.9275306463241576,06:30:00
7447,2001,11,7,7,30,82,315,20,21.480302748974108,956.494140625,0.9302700757980348,07:30:00
7448,2001,11,7,8,30,134,545,21,22.985593409956888,956.59912109375,1.0216470956802368,08:30:00
7449,2001,11,7,9,30,163,667,21,25.747774845768053,956.8046875,1.3718655109405518,09:30:00
7450,2001,11,7,10,30,179,732,21,27.3942829157113,955.9395751953124,1.2393546104431152,10:30:00
7451,2001,11,7,11,30,188,762,21,28.438255846329586,954.6334838867188,0.9201593399047852,11:30:00
7452,2001,11,7,12,30,189,766,21,29.15318191279863,953.41162109375,0.5967627167701721,12:30:00
7453,2001,11,7,13,30,182,743,21,29.353909418746753,952.4102172851562,0.41129210591316223,13:30:00
7454,2001,11,7,14,30,168,688,21,28.94709737159297,951.5430297851562,0.6007875800132751,14:30:00
7455,2001,11,7,15,30,143,585,20,28.145778077168806,951.2998046875,0.91779226064682,15:30:00
7456,2001,11,7,16,30,99,392,21,27.212145709989837,951.499755859375,1.2644652128219604,16:30:00
7457,2001,11,7,17,30,8,0,21,25.93023236573532,952.55419921875,1.538788080215454,17:30:00
7458,2001,11,7,18,30,0,0,20,25.30534486972448,953.2536010742188,1.7482421398162842,18:30:00
7470,2001,11,8,6,30,0,0,20,20.934164548347553,953.6190185546876,1.316074013710022,06:30:00
7471,2001,11,8,7,30,82,317,21,22.673042400925226,954.4027099609376,1.2822859287261963,07:30:00
7472,2001,11,8,8,30,134,548,21,24.9205416261122,954.4782104492188,1.61037015914917,08:30:00
7473,2001,11,8,9,30,163,669,21,26.644968507857186,954.77734375,1.8035011291503904,09:30:00
7474,2001,11,8,10,30,179,734,21,27.794888330651478,954.6876220703124,1.8488214015960691,10:30:00
7475,2001,11,8,11,30,188,763,20,28.538339517137842,953.9476318359376,1.8264554738998413,11:30:00
7476,2001,11,8,12,30,188,766,20,28.936962193188208,953.1593017578124,1.7854775190353394,12:30:00
7477,2001,11,8,13,30,387,257,20,28.895131205037107,952.6749267578124,1.7812011241912842,13:30:00
7478,2001,11,8,14,30,167,686,20,28.378119493373326,952.4185180664062,1.9161341190338133,14:30:00
7479,2001,11,8,15,30,177,485,19,27.381061767563036,952.282470703125,2.1332685947418213,15:30:00
7480,2001,11,8,16,30,98,388,20,26.14026928665527,952.9002075195312,2.2315807342529297,16:30:00
7481,2001,11,8,17,30,7,0,19,24.390292720390786,953.2813720703124,2.347863912582397,17:30:00
7482,2001,11,8,18,30,0,0,19,23.617396164274798,954.028076171875,2.510652780532837,18:30:00
7494,2001,11,9,6,30,0,0,18,18.6776410060902,955.046142578125,2.6187260150909424,06:30:00
7495,2001,11,9,7,30,82,317,18,20.5593874916662,955.738037109375,2.4442577362060547,07:30:00
7496,2001,11,9,8,30,134,550,19,23.52478731185721,956.1058959960938,2.694852352142334,08:30:00
7497,2001,11,9,9,30,163,673,19,25.70969606516149,956.4816284179688,2.9745640754699707,09:30:00
7498,2001,11,9,10,30,180,739,19,27.055733598597893,956.2203979492188,2.8211746215820312,10:30:00
7499,2001,11,9,11,30,188,770,19,27.922984881199056,955.1460571289062,2.572596788406372,11:30:00
7500,2001,11,9,12,30,252,686,19,28.440330554535365,954.1097412109376,2.2927916049957275,12:30:00
7501,2001,11,9,13,30,310,477,19,28.45945832223509,953.0260009765624,2.0882999897003174,13:30:00
7502,2001,11,9,14,30,169,697,18,28.032850198165818,952.7418823242188,2.1558725833892822,14:30:00
7503,2001,11,9,15,30,143,593,18,27.137548326091174,952.3540649414062,2.354990005493164,15:30:00
7504,2001,11,9,16,30,99,397,18,25.75976551448332,952.7413330078124,2.3891520500183105,16:30:00
7505,2001,11,9,17,30,6,0,18,23.7795309218057,953.3606567382812,2.442227840423584,17:30:00
7506,2001,11,9,18,30,0,0,18,22.958022346217266,953.9094848632812,2.5438973903656006,18:30:00
7518,2001,11,10,6,30,0,0,17,17.854250995790153,954.5333862304688,2.66800594329834,06:30:00
7519,2001,11,10,7,30,94,205,18,19.99100249519921,955.5209350585938,2.4417099952697754,07:30:00
7520,2001,11,10,8,30,134,559,18,23.16068496067948,955.7688598632812,2.6770594120025635,08:30:00
7521,2001,11,10,9,30,164,683,18,25.549046529884773,955.9202270507812,3.0930876731872563,09:30:00
7522,2001,11,10,10,30,181,748,18,26.90386869874567,955.646240234375,3.159653902053833,10:30:00
7523,2001,11,10,11,30,189,778,18,27.776025780818372,954.4705200195312,3.160943984985352,11:30:00
7524,2001,11,10,12,30,329,460,18,28.21285995408317,953.4677734375,3.1569175720214844,12:30:00
7525,2001,11,10,13,30,230,688,18,28.19990708031003,952.482421875,3.1647419929504395,13:30:00
7526,2001,11,10,14,30,189,661,18,27.755684575635943,951.8848266601562,3.1880669593811035,14:30:00
7527,2001,11,10,15,30,178,472,18,26.845214512368273,951.8068237304688,3.195746660232544,15:30:00
7528,2001,11,10,16,30,109,287,18,25.404893474532514,952.18896484375,2.9714443683624268,16:30:00
7529,2001,11,10,17,30,5,0,18,23.37897670189733,952.8497314453124,2.9051499366760254,17:30:00
7530,2001,11,10,18,30,0,0,18,22.52865011825048,953.5545654296876,2.9688081741333012,18:30:00
7542,2001,11,11,6,30,0,0,18,18.701143191500076,953.7135620117188,2.2026658058166504,06:30:00
7543,2001,11,11,7,30,80,305,18,20.223936222884905,954.2902221679688,1.9579802751541135,07:30:00
7544,2001,11,11,8,30,132,540,19,22.634612003111897,954.9199829101562,2.191141366958618,08:30:00
7545,2001,11,11,9,30,161,664,19,25.489782685601934,954.841552734375,2.8668572902679443,09:30:00
7546,2001,11,11,10,30,179,730,19,27.13587860177313,954.6383666992188,3.218555688858032,10:30:00
7547,2001,11,11,11,30,187,761,19,27.894376533947025,953.5134887695312,3.367811679840088,11:30:00
7548,2001,11,11,12,30,188,765,19,28.296590531013013,952.4103393554688,3.408756256103516,12:30:00
7549,2001,11,11,13,30,182,742,19,28.33506473758524,951.5618286132812,3.395838022232056,13:30:00
7550,2001,11,11,14,30,167,687,19,27.98873972407637,951.2318725585938,3.3602674007415767,14:30:00
7551,2001,11,11,15,30,142,583,19,27.09826011517481,951.1102294921876,3.2520878314971924,15:30:00
7552,2001,11,11,16,30,113,311,19,25.84193768148373,951.3814086914062,2.9603755474090576,16:30:00
7553,2001,11,11,17,30,5,0,19,24.564682489879885,952.13232421875,2.7637507915496826,17:30:00
7554,2001,11,11,18,30,0,0,20,24.057885017543867,953.1499633789062,2.7155239582061768,18:30:00
7566,2001,11,12,6,30,0,0,17,18.406915620506997,955.1220092773438,2.703481912612915,06:30:00
7567,2001,11,12,7,30,81,316,18,19.664204251678825,955.8335571289062,2.5438549518585205,07:30:00
7568,2001,11,12,8,30,134,556,18,22.361786069591798,956.466796875,2.47236704826355,08:30:00
7569,2001,11,12,9,30,163,682,18,25.108521366475372,956.4790649414062,3.043036699295044,09:30:00
7570,2001,11,12,10,30,181,749,18,26.827967267781272,956.0460815429688,3.13212251663208,10:30:00
7571,2001,11,12,11,30,189,780,18,27.85031340061107,955.1094970703124,2.9921858310699463,11:30:00
7572,2001,11,12,12,30,190,784,18,28.37448332248607,954.0916137695312,2.815004587173462,12:30:00
7573,2001,11,12,13,30,184,762,18,28.422864026959356,952.9810180664062,2.6479055881500244,13:30:00
7574,2001,11,12,14,30,169,707,17,27.899705551344997,952.4068603515624,2.651087522506714,14:30:00
7575,2001,11,12,15,30,144,602,17,26.84933137300584,952.0198974609376,2.7202305793762207,15:30:00
7576,2001,11,12,16,30,102,371,17,25.25853252361821,952.5598754882812,2.60683536529541,16:30:00
7577,2001,11,12,17,30,4,0,17,23.045059498988447,953.1038818359376,2.628809928894043,17:30:00
7578,2001,11,12,18,30,0,0,17,22.06232748700245,953.8381958007812,2.7135016918182373,18:30:00
7590,2001,11,13,6,30,0,0,14,15.080012668124368,956.4259643554688,2.8479294776916504,06:30:00
7591,2001,11,13,7,30,85,284,15,17.315195405790405,957.60546875,2.5182318687438965,07:30:00
7592,2001,11,13,8,30,145,532,16,20.584341855172227,958.1280517578124,2.0749292373657227,08:30:00
7593,2001,11,13,9,30,158,699,15,24.419990491541967,958.173583984375,2.524731397628784,09:30:00
7594,2001,11,13,10,30,176,756,15,26.144312195389038,957.6549072265624,2.298080921173096,10:30:00
7595,2001,11,13,11,30,180,794,15,27.138513855545288,956.7516479492188,1.9626554250717163,11:30:00
7596,2001,11,13,12,30,193,805,15,27.62246160945148,955.4462890625,1.713880181312561,12:30:00
7597,2001,11,13,13,30,197,725,14,27.59638806078641,954.5170288085938,1.5590164661407468,13:30:00
